muestras
7
x
y
z
cut
au
ug1
ug2
190.4 203 84 0.68 3.402 20 20
139.3 2.5 29.5 0.68 0.06 20 20
212.5 112.6 45.4 0.69 0.827 20 20
91.5 532.4 48.6 0.69 0.114 20 20
228 128 73.1 0.69 4.957 20 20
67.7 472.4 64.6 0.69 0.067 20 20
246 264.8 133 0.69 0.398 20 20
273.3 308.7 96 0.69 0.553 20 20
220.7 127.6 132.3 0.69 2.995 20 20
160.5 82.9 60.2 0.69 1.289 20 20
100 158 72 0.69 0.167 20 20
190.5 563 108 0.69 2.323 20 20
190.4 353 120 0.69 1.072 20 20
190.4 233 48 0.69 0.307 20 20
237.8 111.7 19.8 0.69 0.355 20 20
220.4 368 132 0.7 0.211 20 20
220 308 20 0.7 1.75 20 20
160.5 398 83.5 0.7 1.507 20 20
160.4 203 84 0.7 5.411 20 20
310.7 173.4 72 0.7 1.038 20 20
190.4 233 120 0.7 2.288 20 20
160.4 278 71.1 0.7 0.195 20 20
220 248 27 0.71 0.614 20 20
218.3 188.2 11 0.71 4.784 20 20
190.4 263 71.1 0.71 0.25 20 20
121.7 273 70.3 0.71 0.963 20 20
280.6 368.2 108.1 0.71 0.015 20 20
205.7 97.9 60.3 0.71 0.957 20 20
102.3 38 108 0.71 0.39 20 20
102.3 38.2 108 0.71 0.592 20 20
190.4 503 95.8 0.71 4.523 20 20
70.7 37.8 83.9 0.71 0.817 20 20
70.5 563 133 0.71 0.049 20 20
215.9 232.8 29.2 0.71 1.693 20 20
229.4 112 28.4 0.72 0.48 20 20
279.5 278.3 132 0.72 0.369 20 20
280.4 218 131.7 0.72 2.852 20 20
220.7 127.6 84.3 0.72 0.491 20 20
160.5 218 72 0.72 0.613 20 20
100.4 308 108.1 0.72 0.034 20 20
100 308 60 0.72 0.232 20 20
250.2 292.9 108 0.72 0.312 20 20
250.4 113 132 0.72 0.857 20 20
70.4 23 108 0.72 0.341 20 20
189.9 29.5 97.4 0.72 2.988 20 20
189.9 29.5 109.4 0.72 0.376 20 20
345.3 157.8 83.3 0.73 1.473 20 20
185.6 353.2 38.4 0.73 0.171 20 20
90.7 532.1 24.6 0.73 0.751 20 20
160.4 203 72 0.73 1.258 20 20
100.4 458 132 0.73 0.178 20 20
310.7 173.4 84 0.73 0.702 20 20
250.2 292.9 39 0.73 0.051 20 20
252.2 232.2 84 0.73 2.605 20 20
70.4 503 108 0.73 0.622 20 20
131.6 232.4 61.9 0.74 1.946 20 20
213.5 231.1 123.4 0.74 1.377 20 20
111.4 406.2 72.2 0.74 0.131 20 20
188.1 230.7 98 0.74 0.375 20 20
220 308 104 0.74 1.124 20 20
160 368 24 0.74 0.418 20 20
160 368 60 0.74 0.14 20 20
155.5 278.9 48 0.74 0.236 20 20
100.4 218 84 0.74 2.205 20 20
130.2 262.5 60.1 0.74 0.498 20 20
308 152.4 89.7 0.74 9.105 20 20
94 408.2 108 0.74 0.387 20 20
321.7 152.7 70 0.75 1.466 20 20
91.4 239.6 93.4 0.75 0.188 20 20
130.4 233 35 0.75 0.025 20 20
133.5 353.4 16.8 0.75 0.062 20 20
222 231.3 131.9 0.75 0.493 20 20
190.5 292.8 36.1 0.75 0.315 20 20
248 234.3 62.2 0.75 0.041 20 20
160.4 503 132.1 0.75 2.061 20 20
155 338 36 0.75 0 20 20
155.5 278.9 36 0.75 0.07 20 20
160.5 82.9 84.2 0.75 5.823 20 20
100.3 253.2 72.3 0.75 1.99 20 20
100.3 253.2 84.3 0.75 3.001 20 20
251.2 324.1 36 0.75 1.564 20 20
130.4 442.9 48.1 0.75 0.614 20 20
134.1 40.7 72.6 0.75 2.058 20 20
70.4 233 72.5 0.75 0.397 20 20
112.1 592.3 125.5 0.76 2.596 20 20
67.2 22.7 86.9 0.76 3.096 20 20
177.2 353.2 60.9 0.76 0.318 20 20
238.2 230.2 17.6 0.76 0.058 20 20
275.3 338.3 36 0.76 12.628 20 20
100.2 128.1 72.2 0.76 0.085 20 20
250.2 263.2 84 0.76 0.356 20 20
130.2 262.5 72.1 0.76 4.407 20 20
70.7 37.8 107.9 0.76 0.226 20 20
92.3 113.6 37.2 0.76 0.436 20 20
103.6 231.9 87.1 0.77 0.746 20 20
79.1 22.1 66.1 0.77 0.529 20 20
189.9 29.5 73.4 0.77 0.297 20 20
209.8 593.6 46.5 0.77 1.642 20 20
205.7 233 50.9 0.77 7.049 20 20
59.1 472.4 56.2 0.77 0.149 20 20
86.6 408.1 100.6 0.77 0.418 20 20
155.5 278.9 24 0.77 0 20 20
100.4 308 132.1 0.77 0.013 20 20
100.4 293 23.9 0.77 0.068 20 20
100.3 253.2 60.3 0.77 1.542 20 20
100 188 36 0.77 0.506 20 20
129.9 263 84 0.77 0.547 20 20
129.9 263.4 84 0.77 1.504 20 20
130.4 293.1 71.8 0.77 0.17 20 20
134.1 40.7 84.6 0.77 0.24 20 20
70.4 23 132 0.77 0.048 20 20
160.4 308 59.3 0.77 1.416 20 20
220.7 352.5 133.2 0.77 0.136 20 20
70.5 563 121 0.77 0.664 20 20
77.7 591.9 92.1 0.77 0.12 20 20
131.4 533.7 133 0.77 2.982 20 20
228 128 13.1 0.78 6.425 20 20
194.1 592.9 118.9 0.78 0.796 20 20
88.4 289.9 81.2 0.78 0.995 20 20
330.5 52.9 120.6 0.78 8.277 20 20
273.3 308.7 12 0.78 1.13 20 20
220.4 278 72 0.78 0.519 20 20
220 248 15 0.78 3.481 20 20
157.3 523.2 107.8 0.78 0.738 20 20
160 188 36 0.78 0.511 20 20
311.1 233.1 84 0.78 4.99 20 20
250.4 113 96 0.78 0.386 20 20
256 259.3 80.5 0.78 0.761 20 20
70.5 563 114.5 0.78 0.022 20 20
183.6 596.2 113.6 0.78 0.553 20 20
121.7 273 10.3 0.78 0.192 20 20
64.8 472.7 64.5 0.79 0.323 20 20
273.4 368.4 108 0.79 0.103 20 20
220.3 158.1 84.5 0.79 2.233 20 20
228 128 97.1 0.79 0.981 20 20
190.4 323 120 0.79 1.938 20 20
189.7 262.8 48 0.79 2.235 20 20
190.4 233 72 0.79 0.053 20 20
130.4 563 95.8 0.79 1.15 20 20
130.5 323 96 0.79 1.196 20 20
70.7 37.8 119.9 0.79 0.706 20 20
188 595.8 102.4 0.79 1.07 20 20
324.9 52.9 85 0.79 3.253 20 20
150.2 292.9 14.7 0.79 0.082 20 20
99.8 431.2 119.5 0.8 0.919 20 20
314.8 152.6 79.8 0.8 3.272 20 20
111 408.7 125 0.8 0.14 20 20
101.3 35.7 96.8 0.8 2.847 20 20
79.9 289.8 72.7 0.8 0.659 20 20
95.1 231.9 78.6 0.8 0.509 20 20
171.1 230.5 81 0.8 0.509 20 20
129.6 174.2 14.3 0.8 0.451 20 20
322.9 52.9 73.2 0.8 11.572 20 20
108.9 406 79.5 0.8 0.02 20 20
160.4 203 60 0.8 2.586 20 20
190.4 353 59.6 0.8 1.094 20 20
130.4 442.9 60.1 0.8 3.117 20 20
130.2 262.5 84.1 0.8 1.394 20 20
121.7 273 46.3 0.8 0.389 20 20
69.7 228.4 66.9 0.8 0.423 20 20
256 259.3 89.5 0.81 1.376 20 20
167.5 531.6 135 0.81 1.665 20 20
277.3 308.5 129.8 0.81 1.493 20 20
195.6 112.8 62.4 0.81 2.438 20 20
76.7 381.6 14.1 0.81 0.165 20 20
280.5 337.5 95.5 0.81 1.797 20 20
273.3 308.7 24 0.81 2.144 20 20
219.5 219.3 72.9 0.81 8.583 20 20
160 188 60 0.81 1.658 20 20
100.8 82.9 95.8 0.81 2.485 20 20
250.2 292.9 84 0.81 1.723 20 20
238.7 175.7 48 0.81 0.459 20 20
190.4 233 60 0.81 0.709 20 20
190.6 143.6 48 0.81 5.697 20 20
190.6 143.6 72 0.81 0.548 20 20
101 113.2 72.1 0.81 1.273 20 20
99.3 158.5 70.3 0.81 0.095 20 20
91.1 532.2 36.6 0.81 0.548 20 20
139.9 232 39.3 0.81 0.036 20 20
203.7 352.5 116.3 0.81 2.129 20 20
73.1 22.3 76.5 0.81 0.169 20 20
345.3 157.8 95.3 0.82 0.663 20 20
179.6 230.6 89.5 0.82 0.122 20 20
220.2 230.3 33.5 0.82 0.276 20 20
220.7 127.6 60.3 0.82 4.398 20 20
205.7 97.9 36.3 0.82 6.974 20 20
100.4 203 72 0.82 0.306 20 20
310.6 293.4 96 0.82 1.194 20 20
310.7 173.4 96 0.82 4.615 20 20
250.2 263.2 72 0.82 0.071 20 20
129.9 263 60 0.82 7.386 20 20
129.9 263.4 60 0.82 5.102 20 20
70.4 503 120 0.82 0.322 20 20
70.4 83 72 0.82 1.755 20 20
121.7 413.5 56.1 0.82 0.287 20 20
91 530.3 58.7 0.82 1.068 20 20
130.4 233 47 0.82 0.025 20 20
193 528.6 120 0.83 2.78 20 20
277.3 308.5 105.8 0.83 0.969 20 20
220.4 278 48 0.83 0.093 20 20
160.4 368 59.5 0.83 0.273 20 20
100 308 24 0.83 0.19 20 20
100.3 8.3 84.4 0.83 0.5 20 20
310.6 293.4 108 0.83 9.357 20 20
250.2 292.9 72 0.83 0.342 20 20
190.4 503 119.8 0.83 4.085 20 20
129.7 26.4 108 0.83 2.912 20 20
220 248 75 0.84 3.762 20 20
345.3 157.8 107.3 0.84 3.421 20 20
142 531.2 109.5 0.84 3.485 20 20
220.3 158.2 24.2 0.84 1.893 20 20
280.4 218 119.7 0.84 4.935 20 20
155.5 278.9 72 0.84 0.217 20 20
167 218 12 0.84 1.084 20 20
99.8 397 84.3 0.84 0.594 20 20
311.1 233.1 48 0.84 0.761 20 20
250.1 353 132 0.84 0.235 20 20
250.7 593.4 96 0.84 0.075 20 20
70.4 293 84 0.84 1.194 20 20
133.2 51.9 100.3 0.84 2.388 20 20
220.4 338 35.1 0.84 0.706 20 20
218.3 188.2 47 0.85 1.235 20 20
121.7 273 22.3 0.85 0.028 20 20
220.3 158.2 60.2 0.85 1.962 20 20
281.8 234 96.3 0.85 18.273 20 20
160.4 338 96 0.85 1.013 20 20
160 188 84 0.85 13.03 20 20
189.7 262.8 24 0.85 0.206 20 20
190.4 233 108 0.85 0.449 20 20
190.4 233 24 0.85 1.091 20 20
130.5 323 108 0.85 0.37 20 20
130.4 442.9 36.1 0.85 2.198 20 20
130.4 353 107.6 0.85 1.11 20 20
273.3 297.4 15.7 0.85 3.005 20 20
136.4 532.4 18 0.85 2.274 20 20
220.4 338 107.1 0.85 3.567 20 20
190.4 353 107.1 0.85 1.89 20 20
95 117.9 12.9 0.86 0.369 20 20
250.5 203.1 96.8 0.86 0.849 20 20
190.4 353 71.1 0.86 5.287 20 20
178.3 352.4 90.8 0.86 0.45 20 20
196.5 230.9 106.4 0.86 0.45 20 20
267.7 168.6 48.3 0.86 0.366 20 20
280.5 337.5 119.5 0.86 1.198 20 20
273.3 308.7 60 0.86 0.332 20 20
273.3 308.7 108 0.86 0.503 20 20
220.4 278 36 0.86 0.23 20 20
160.4 248 59.3 0.86 2.317 20 20
167 218 84 0.86 1.236 20 20
100.3 253.2 96.3 0.86 0.221 20 20
251.2 324.1 132 0.86 1.567 20 20
82.9 530.2 50.5 0.87 0.65 20 20
67.5 347.3 9.5 0.87 0.449 20 20
85.9 111.4 17.5 0.87 2.064 20 20
121.7 273 34.3 0.87 0.024 20 20
161.3 352.4 73.8 0.87 0.237 20 20
95.2 113.5 48.9 0.87 0.207 20 20
310.7 173.4 108 0.87 4.947 20 20
250.1 353 60 0.87 1.092 20 20
190.4 353 108 0.87 3.519 20 20
190.6 143.6 120 0.87 1.862 20 20
190.3 383.1 95.6 0.87 0.312 20 20
91.8 532.6 60.6 0.87 1.186 20 20
170.9 116.4 89.6 0.87 3.101 20 20
218.3 188.2 23 0.87 7.64 20 20
144.3 352.4 56.9 0.88 0.115 20 20
263.3 168.4 37.1 0.88 2.556 20 20
277.3 308.5 94.8 0.88 0.984 20 20
219.5 219.3 96.9 0.88 3.998 20 20
220.4 128.1 132 0.88 10.717 20 20
218.7 78.2 132 0.88 0.169 20 20
159.2 368 48.2 0.88 0.136 20 20
311.1 233.1 108 0.88 17.117 20 20
311.1 233.1 120 0.88 14.673 20 20
370.4 233 72 0.88 29.967 20 20
252.2 232.2 72 0.88 0.133 20 20
238.7 175.7 72 0.88 1.1 20 20
256.9 150.8 131.7 0.88 0.494 20 20
218.3 188.2 71 0.88 6.145 20 20
290.3 234 104.8 0.88 4.25 20 20
190.5 292.8 24.1 0.89 0.344 20 20
160.5 82.9 48.2 0.89 0.122 20 20
100.4 218 132 0.89 0.068 20 20
100.4 203 60 0.89 0.495 20 20
105.7 68 36 0.89 2.07 20 20
70.4 83 120 0.89 0.128 20 20
101.3 35.7 108.8 0.89 4.003 20 20
180.7 231.9 28.4 0.89 0.218 20 20
152.8 352.4 65.3 0.9 0.115 20 20
120.3 117.4 38.4 0.9 1.635 20 20
171.1 293.3 70.7 0.9 1.657 20 20
127.1 51.9 94.3 0.9 0.364 20 20
256.5 234.2 70.7 0.9 0.091 20 20
220.4 368 96 0.9 3.744 20 20
220.3 158.1 60.5 0.9 3.24 20 20
220.3 158.1 72.5 0.9 4.03 20 20
220.8 98.1 132.2 0.9 0.588 20 20
160 188 48 0.9 0.919 20 20
252.2 232.2 108 0.9 1.468 20 20
70.4 293 72 0.9 0.951 20 20
186.3 593 109.7 0.9 3.173 20 20
210.8 233 40.1 0.9 4.688 20 20
130.4 233 83 0.9 6.205 20 20
328.5 152.8 60.1 0.91 0.642 20 20
200.6 233.1 61.8 0.91 2.214 20 20
168.2 232.5 62.2 0.91 1.963 20 20
220.2 218.4 36.3 0.91 3.285 20 20
231.3 293.2 129.3 0.91 4.259 20 20
280.5 158 131.5 0.91 11.051 20 20
220.4 248 94.5 0.91 0.784 20 20
220.9 218.1 120 0.91 3.616 20 20
100.4 293 59.9 0.91 0.184 20 20
100.4 293 131.9 0.91 0.004 20 20
310.4 263 132 0.91 6.665 20 20
311.1 233.1 72 0.91 3.55 20 20
250.1 353 72 0.91 0.468 20 20
252.2 232.2 60 0.91 0.364 20 20
190.4 263 131.1 0.91 0.67 20 20
190.4 173 48 0.91 1.572 20 20
191 323.3 119.7 0.91 2.467 20 20
130.4 442.9 12.1 0.91 1.428 20 20
79.5 112.7 72 0.91 1.367 20 20
155.9 413.6 89.8 0.91 0.692 20 20
99.8 431.2 95.5 0.92 1.614 20 20
188.7 468.9 84.3 0.92 5.887 20 20
218.3 188.2 35 0.92 30.858 20 20
294.3 152.2 109.4 0.92 6.751 20 20
301.1 152.3 99.5 0.92 4.92 20 20
117 353.3 48.4 0.92 0.216 20 20
220.1 397.8 48 0.92 1.423 20 20
191.7 353.3 60.4 0.92 3.803 20 20
273.3 308.7 36 0.92 1.76 20 20
220 308 68 0.92 1.66 20 20
219.9 188.4 84.8 0.92 4.462 20 20
155.5 278.9 84 0.92 0.109 20 20
167 218 60 0.92 1.386 20 20
190.4 293 104 0.92 1.843 20 20
129.7 26.4 120 0.92 3.712 20 20
82.7 293 76.3 0.92 1.304 20 20
231.5 353.1 19.9 0.92 0.273 20 20
213.1 115.6 132.3 0.93 4.893 20 20
101.3 35.7 120.8 0.93 1.44 20 20
194 353.1 15.9 0.93 2.358 20 20
150.5 531.3 118 0.93 1.358 20 20
100 308 84 0.93 5.807 20 20
190.4 383 108 0.93 0.621 20 20
130.4 442.9 72.1 0.93 6.618 20 20
75.4 532.2 60 0.93 1.379 20 20
250.5 203.1 108.8 0.93 1.49 20 20
67.4 377.2 56.9 0.93 0.332 20 20
238.8 353.3 10.3 0.94 0.344 20 20
196.6 110.9 17.2 0.94 3.882 20 20
280.4 98 132.2 0.94 6.584 20 20
220.4 278 24 0.94 1.931 20 20
219.5 219.3 48.9 0.94 3.345 20 20
102.3 38 72 0.94 0.217 20 20
102.3 38.2 72 0.94 0.168 20 20
190.3 412.6 132 0.94 0.616 20 20
190.4 113 60 0.94 0.602 20 20
68.9 472.5 53.2 0.94 0.346 20 20
131.4 408 15.7 0.94 0.894 20 20
220.4 398 131.2 0.95 0.32 20 20
130.4 233 59 0.95 0.257 20 20
272.7 352.7 109.2 0.95 5.391 20 20
75 380.8 21.9 0.95 1.021 20 20
72.9 472.2 41.9 0.95 0.627 20 20
155 338 48 0.95 0.047 20 20
102.3 38 96 0.95 1.589 20 20
102.3 38.2 96 0.95 0.4 20 20
306.6 356.8 72 0.95 0.726 20 20
238.7 175.7 60 0.95 0.88 20 20
130.4 233 132 0.95 0.053 20 20
130.4 203 107.6 0.95 2.103 20 20
186.8 352.5 99.3 0.95 0.551 20 20
164.4 413.6 98.2 0.95 0.662 20 20
220.4 338 131.1 0.95 0.165 20 20
76.2 472.5 73.1 0.95 0.15 20 20
99.8 431.2 107.5 0.95 0.436 20 20
220.4 338 59.1 0.96 7.762 20 20
220 308 44 0.96 0.411 20 20
160 158 72 0.96 1.486 20 20
160 98 14 0.96 0.157 20 20
100.3 458 108.1 0.96 0.122 20 20
100.4 308 84.1 0.96 1.147 20 20
100.4 218 60 0.96 0.28 20 20
100 188 48 0.96 0.74 20 20
250.1 353 96 0.96 1.742 20 20
238.7 175.7 108 0.96 0.19 20 20
190.6 143.6 108 0.96 2.689 20 20
129.9 263 48 0.96 2.824 20 20
129.9 263.4 48 0.96 1.47 20 20
75.4 532.2 36 0.96 0.021 20 20
277.3 308.5 117.8 0.96 0.592 20 20
190.1 413.6 123.5 0.97 1.227 20 20
60.8 472.9 75.8 0.97 0.875 20 20
103.7 158.8 59.3 0.97 0.161 20 20
220.3 158.1 96.5 0.97 4.211 20 20
102.3 38 36 0.97 2.432 20 20
102.3 38.2 36 0.97 1.414 20 20
256.9 150.8 107.7 0.97 2.337 20 20
190.3 412.6 72 0.97 0.192 20 20
188.6 263.1 133 0.97 0.669 20 20
75.4 532.2 48 0.97 0.078 20 20
160.4 128 90.6 0.97 2.549 20 20
119.4 406.9 49.6 0.98 0.658 20 20
62.5 56.9 38.7 0.98 8.974 20 20
220.4 368 120 0.98 0.239 20 20
220.9 218.1 132 0.98 5.072 20 20
220.7 127.6 120.3 0.98 4.254 20 20
160.5 548 108 0.98 3.912 20 20
160 368 48 0.98 0.19 20 20
160.5 218 96 0.98 0.151 20 20
100.4 368 35.9 0.98 0.634 20 20
256 259.3 101.5 0.98 2.153 20 20
190.4 233 132 0.98 0.585 20 20
190.4 233 12 0.98 0.248 20 20
190.6 143.6 60 0.98 4.697 20 20
130.4 293.1 59.8 0.98 1.213 20 20
181.4 353.2 49.6 0.98 0.76 20 20
184.8 231.8 17.1 0.99 1.859 20 20
196.9 293.3 95.8 0.99 5.347 20 20
314.8 52.9 25.8 0.99 0.814 20 20
220.4 338 119.1 0.99 0.25 20 20
220 248 99 0.99 0.598 20 20
220.2 218.4 60.3 0.99 3.235 20 20
280.6 368.2 96.1 0.99 0.609 20 20
220.4 338 83.1 0.99 2.006 20 20
219.9 188.4 96.8 0.99 1.229 20 20
220.3 158.1 108.5 0.99 1.428 20 20
100.3 458 120.1 0.99 2.361 20 20
250.2 263.2 24 0.99 0.512 20 20
130.4 353 132 0.99 0.199 20 20
70.4 503 96 0.99 0.139 20 20
70.4 83 108 0.99 0.405 20 20
280.5 203 132 1 1.88 20 30
220 308 32 1 3.42 20 30
160.5 548 120 1 17.516 20 30
103.5 44.7 120 1 1.727 20 30
250.2 263.2 108 1 1.343 20 30
189.7 262.8 60 1 2.965 20 30
190.4 233 36 1 2.54 20 30
72.5 379.6 33.5 1 0.083 20 30
220.4 338 95.1 1 2.64 20 30
220 248 39 1 2.546 20 30
218.3 188.2 83 1 10.135 20 30
135.7 232.2 50.6 1.01 0.23 20 30
204 112.8 53.9 1.01 3.728 20 30
160 233 36 1.01 0.151 20 30
228 128 37.1 1.01 7.812 20 30
190.4 353 131.1 1.01 1.08 20 30
191.7 353.3 24.4 1.01 1.382 20 30
330.1 60.2 55.9 1.01 1.692 20 30
275.3 338.3 12 1.01 2.467 20 30
220.4 368 72 1.01 2.378 20 30
100.2 97.6 60.1 1.01 4.049 20 30
100.3 8.3 120.4 1.01 2.491 20 30
251.2 324.1 84 1.01 0.61 20 30
251.2 324.1 120 1.01 1.95 20 30
190.3 383.1 71.6 1.01 1.989 20 30
130.4 293.1 83.8 1.01 0.784 20 30
70.4 473 108.2 1.01 0.11 20 30
169.8 352.4 82.3 1.01 0.223 20 30
171.7 112.8 84.7 1.02 1.991 20 30
147.3 413.6 81.4 1.02 0.58 20 30
123.4 407.3 38.3 1.02 0.286 20 30
160.4 503 84.1 1.02 8.326 20 30
100.3 458 60.1 1.02 0.465 20 30
311.1 233.1 96 1.02 28.186 20 30
251.2 324.1 12 1.02 2.118 20 30
250.5 203.1 132.8 1.02 0.577 20 30
190.4 503 107.8 1.02 13.86 20 30
190.6 143.6 132 1.02 10.338 20 30
130.4 442.9 84.1 1.02 2.54 20 30
70.4 503 84 1.02 0.584 20 30
276.6 169 70.6 1.02 1.363 20 30
120 134.1 23.8 1.02 1.172 20 30
228 128 49.1 1.03 4.084 20 30
191.7 353.3 36.4 1.03 1.039 20 30
115.4 406.6 60.9 1.03 3.455 20 30
219.9 188.4 108.8 1.03 0.669 20 30
160.4 368 132 1.03 0.355 20 30
160.4 338 60 1.03 2.041 20 30
100.8 82.9 83.8 1.03 4.139 20 30
310.6 293.4 48 1.03 0.932 20 30
130.4 203 83.6 1.03 0.884 20 30
79.5 112.7 84 1.03 1.579 20 30
160.4 368 83 1.03 0.418 20 30
199 413 48 1.03 0.495 20 30
98.1 113.3 60.5 1.03 0.437 20 30
160.7 397.4 47.3 1.04 0.275 20 30
229.2 230.2 25.5 1.04 5.614 20 30
190.5 292.8 12.1 1.04 0.781 20 30
190.5 292.8 48.1 1.04 3.263 20 30
220.4 368 84 1.04 7.182 20 30
220 308 92 1.04 4.332 20 30
100.4 368 95.9 1.04 0.34 20 30
100 308 36 1.04 0.385 20 30
100.2 97.6 84.1 1.04 4.693 20 30
252.2 232.2 36 1.04 0.266 20 30
117 353.3 60.4 1.04 2.117 20 30
220.4 248 105 1.04 2.015 20 30
99.8 431.2 83.5 1.05 7.456 20 30
85.1 21.8 55.7 1.05 0.646 20 30
159 531.5 126.5 1.05 5.91 20 30
69.4 112.2 62.6 1.05 0.209 20 30
220.8 187.8 120 1.05 0.928 20 30
220.3 158.1 48.5 1.05 9.205 20 30
205.7 97.9 48.3 1.05 1.082 20 30
99.8 397 120.3 1.05 0.066 20 30
100.4 293 11.9 1.05 0.337 20 30
190.3 383.1 83.6 1.05 2.591 20 30
130.4 203 71.6 1.05 8.419 20 30
146.7 233.1 48.2 1.05 0.012 20 30
228 128 25.1 1.06 4.996 20 30
190.5 292.8 60.1 1.06 0.276 20 30
279.5 278.3 120 1.06 10.265 20 30
159.2 368 60.2 1.06 0.614 20 30
100.4 398 132 1.06 1.155 20 30
311.1 233.1 36 1.06 4.45 20 30
311.1 233.1 60 1.06 1.476 20 30
190.4 323 132 1.06 12.499 20 30
190.4 173 24 1.06 5.947 20 30
130.4 353 96 1.06 0.315 20 30
160.7 397.4 59.3 1.07 5.313 20 30
175.8 112.5 73.5 1.07 0.502 20 30
272.1 168.8 59.4 1.07 1.687 20 30
160.4 308 95.3 1.07 1.252 20 30
155.8 233 95.9 1.07 0.426 20 30
160.4 203 96 1.07 5.406 20 30
100.4 293 83.9 1.07 1.738 20 30
100.2 128.1 84.2 1.07 1.122 20 30
310.6 293.4 36 1.07 2.037 20 30
129.9 263 12 1.07 0.729 20 30
129.9 263.4 12 1.07 0.346 20 30
160.7 397.4 95.3 1.07 1.326 20 30
160.4 128 126.6 1.07 10.555 20 30
190.4 293 112 1.07 1.571 20 30
190.4 353 119.1 1.08 7.303 20 30
220.1 397.8 24 1.08 0.169 20 30
121.7 159.9 14.8 1.08 0.122 20 30
273.3 308.7 72 1.08 1.41 20 30
220.4 278 120 1.08 1.145 20 30
220.7 127.6 108.3 1.08 10.576 20 30
100.4 338 11.9 1.08 0.394 20 30
100 188 60 1.08 0.329 20 30
100.3 8.3 108.4 1.08 2.828 20 30
310.7 173.4 120 1.08 11.284 20 30
190.3 412.6 96 1.08 2.864 20 30
190.4 233 96 1.08 1.174 20 30
117 353.1 12.4 1.08 0.201 20 30
255.1 413.6 14.9 1.08 1.22 20 30
362 162.3 11.4 1.08 19.156 20 30
70 378.4 45.2 1.09 0.109 20 30
190.4 263 95.1 1.09 0.261 20 30
86.4 113.9 14 1.09 1.892 20 30
189.8 83.3 74 1.09 3.681 20 30
176.5 232.1 39.7 1.09 0.204 20 30
73.5 112 51.3 1.09 4.465 20 30
77.6 111.8 40 1.09 1.01 20 30
273.4 368.4 84 1.09 2.374 20 30
273.4 368.4 96 1.09 0.204 20 30
160.4 503 72.1 1.09 1.386 20 30
160.5 218 132 1.09 1.044 20 30
99.8 397 72.3 1.09 0.873 20 30
310.6 293.4 72 1.09 0.768 20 30
370.4 233 96 1.09 20.43 20 30
256 259.3 125.5 1.09 0.971 20 30
130.4 413 11.6 1.09 1.049 20 30
160.4 368 131 1.09 1.29 20 30
178.7 174.2 134.7 1.1 0.297 20 30
71.9 117.4 80.1 1.1 5.962 20 30
112.1 231.9 95.6 1.1 0.549 20 30
280.6 368.2 120.1 1.1 0.26 20 30
130.5 323 132 1.1 2.058 20 30
130.4 442.9 120.1 1.1 5.708 20 30
160.6 174.2 90.2 1.11 7.284 20 30
186.4 55.1 8.7 1.11 0.317 20 30
247.3 230.1 9.7 1.11 1.12 20 30
160 98 60 1.11 2.872 20 30
100 158 60 1.11 1.286 20 30
250.2 263.2 60 1.11 1.447 20 30
190.3 383.1 107.6 1.11 2.574 20 30
71.5 289.6 64.2 1.11 2.84 20 30
224.2 353 29.4 1.12 1.684 20 30
220.4 338 47.1 1.12 1.41 20 30
160.4 308 131.3 1.12 1.466 20 30
195.2 473.4 109.7 1.12 2.095 20 30
100 158 36 1.12 0.048 20 30
121.7 273 82.3 1.13 8.716 20 30
189.8 83.3 98 1.13 5.149 20 30
220.4 308 96 1.13 5.966 20 30
219.5 219.3 108.9 1.13 1.279 20 30
100.4 158 72.3 1.13 0.964 20 30
250.1 353 84 1.13 2.082 20 30
250.2 292.9 48 1.13 0.288 20 30
130.4 293.1 119.8 1.13 1.067 20 30
79.5 112.7 108 1.13 17.431 20 30
179.3 116.2 98.2 1.13 4.546 20 30
250.4 413 118.8 1.13 0.02 20 30
333.1 152.9 53.5 1.14 2.42 20 30
191.7 353.3 12.4 1.14 1.093 20 30
220.4 458 72 1.14 1.822 20 30
219.5 219.3 132.9 1.14 3.748 20 30
219.9 188.4 60.8 1.14 12.099 20 30
220.3 158.1 120.5 1.14 0.779 20 30
100 188 72 1.14 0.993 20 30
310.6 293.4 84 1.14 3.748 20 30
190.4 503 131.8 1.14 18.904 20 30
190.4 113 72 1.14 4.232 20 30
190.4 113 84 1.14 5.953 20 30
191 323.3 95.7 1.14 1.23 20 30
190.5 293.1 108.1 1.14 6.782 20 30
160.4 368 119 1.14 0.276 20 30
250.5 203.1 120.8 1.15 14.456 20 30
189.8 353.2 27.1 1.15 1.336 20 30
220.4 368 12 1.15 2.899 20 30
159.2 368 36.2 1.15 0.77 20 30
160.4 338 84 1.15 0.973 20 30
160.4 203 108 1.15 3.99 20 30
102.3 38 24 1.15 2.108 20 30
102.3 38.2 24 1.15 3.36 20 30
255.1 413.6 26.9 1.15 1.66 20 30
251.2 324.1 48 1.15 0.414 20 30
189.7 262.8 96 1.15 5.959 20 30
130.4 203 59.6 1.15 2.761 20 30
220.5 488 130.8 1.15 0.493 20 30
130.4 233 131 1.15 0.973 20 30
160.4 278 107.1 1.15 1.101 20 30
133.4 174.2 23.6 1.16 0.033 20 30
220 248 63 1.16 6.317 20 30
205 231 114.9 1.16 11.863 20 30
191.7 353.3 48.4 1.16 11.746 20 30
